AdvancedStats,,,,,,,,,,,,,,,,,
player_id,situation,season,I_F_xGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_savedShotsOnGoal,I_F_faceOffsWon,I_F_hits,I_F_takeaways
8479415,5on4,2021,0.06,0.06,0,0,1,0,0,1,0,0,0,1,13,1,0
8479415,all,2020,6.75,6.59,3,3,56,21,18,95,15,9,4,47,308,77,25
8479415,5on5,2020,6.38,6.29,2,3,53,20,17,90,14,9,4,44,273,74,24
8479415,4on5,2020,0.02,0.02,0,0,1,0,1,2,0,0,0,1,18,3,1
8479415,5on4,2020,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
8479415,all,2019,0.69,0.7,2,0,11,1,4,16,2,0,0,11,39,19,4
8479415,5on5,2019,0.69,0.7,2,0,11,1,4,16,2,0,0,11,39,19,4
8479415,4on5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479415,5on4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479415,all,2018,2.21,2.1,1,2,21,7,7,35,3,0,0,21,70,41,12
8479415,5on5,2018,1.92,1.81,1,2,19,7,7,33,3,0,0,19,67,41,11
8479415,4on5,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479415,5on4,2018,0.29,0.29,0,0,2,0,0,2,0,0,0,2,3,0,1
8479414,all,2021,15.08,14.6,4,2,97,48,20,165,18,12,7,85,23,210,13
8479414,5on5,2021,9.71,9.51,4,1,78,31,19,128,14,9,5,69,20,196,12
8479414,4on5,2021,0.41,0.41,0,0,1,0,1,2,0,0,0,1,2,4,0
8479414,5on4,2021,3.45,3.26,0,1,14,14,0,28,4,3,2,11,1,8,1
8479414,all,2020,5.42,5.18,4,3,46,20,8,74,10,3,6,43,12,136,11
8479414,5on5,2020,5.29,5.06,4,3,44,19,8,71,10,3,6,41,11,126,10
8479414,4on5,2020,0.05,0.05,0,0,1,1,0,2,0,0,0,1,1,8,1
8479414,5on4,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479414,all,2018,1.74,1.4,0,0,13,3,2,18,3,3,2,10,3,24,1
8479414,5on5,2018,0.93,0.91,0,0,9,2,1,12,3,3,0,6,2,21,1
8479414,4on5,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479414,5on4,2018,0.16,0.15,0,0,1,1,0,2,0,0,0,1,1,3,0
8479413,all,2021,0.03,0.03,0,0,2,0,1,3,0,0,0,2,0,4,1
8479413,5on5,2021,0.03,0.03,0,0,2,0,1,3,0,0,0,2,0,4,1
8479413,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479413,5on4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479411,all,2020,0.05,0.06,0,0,0,1,1,2,0,0,1,0,0,0,0
8479411,5on5,2020,0.05,0.06,0,0,0,1,1,2,0,0,1,0,0,0,0
8479411,4on5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479411,5on4,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479411,all,2019,0.2,0.19,0,0,3,0,1,4,1,1,0,2,0,0,0
8479411,5on5,2019,0.2,0.19,0,0,3,0,1,4,1,1,0,2,0,0,0
8479411,4on5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479411,5on4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479411,all,2018,0.28,0.27,0,0,0,3,2,5,0,0,0,0,0,0,4
8479411,5on5,2018,0.28,0.27,0,0,0,3,2,5,0,0,0,0,0,0,3
8479411,4on5,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479411,5on4,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8479410,all,2021,7.28,7.15,16,15,149,57,77,283,38,7,5,142,0,139,23
8479410,5on5,2021,4.46,4.41,11,10,116,48,68,232,26,5,3,111,0,120,19
8479410,4on5,2021,0.3,0.3,1,0,6,1,0,7,1,0,0,6,0,9,1
8479410,5on4,2021,1.03,1.01,2,3,22,5,8,35,6,1,2,21,0,3,0
8479410,all,2020,5.09,5.07,15,10,109,44,65,218,29,4,9,105,0,66,12
8479410,5on5,2020,2.82,2.83,10,5,79,30,53,162,18,3,6,76,0,61,12
8479410,4on5,2020,0.48,0.48,0,0,4,0,0,4,0,0,0,4,0,2,0
8479410,5on4,2020,0.49,0.47,4,4,14,9,10,33,8,0,2,14,0,0,0
8479410,all,2019,6.97,6.8,9,14,117,53,103,273,33,10,11,107,0,105,18
8479410,5on5,2019,3.74,3.71,4,9,73,34,80,187,17,4,9,69,0,89,15
8479410,4on5,2019,0.35,0.35,0,0,6,0,0,6,1,1,0,5,0,9,2
8479410,5on4,2019,2.29,2.2,3,4,31,14,16,61,12,5,2,26,0,4,0
8479410,all,2018,6.37,5.99,15,11,128,58,84,270,32,6,8,122,1,97,18
8479410,5on5,2018,4.97,4.88,12,9,110,43,71,224,26,5,6,105,0,90,16
8479410,4on5,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8479410,5on4,2018,0.85,0.81,3,2,12,14,10,36,5,0,2,12,1,3,2
8479410,all,2017,7.71,7.47,17,14,141,81,108,330,40,9,13,132,0,90,21
8479410,5on5,2017,4.77,4.59,10,7,109,59,76,244,22,5,9,104,0,85,16
8479410,4on5,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479410,5on4,2017,2.15,2.1,7,6,26,20,28,74,16,3,4,23,0,3,2
8479407,all,2021,19.14,18.65,26,21,197,66,61,324,73,26,17,171,0,26,29
8479407,5on5,2021,15.87,15.54,15,14,167,51,45,263,51,22,15,145,0,22,27
8479407,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479407,5on4,2021,1.38,1.28,10,5,20,6,13,39,18,3,2,17,0,3,0
8479407,all,2020,10.39,10.2,11,12,101,43,37,181,30,7,7,94,3,31,17
8479407,5on5,2020,6.86,6.8,7,8,77,34,29,140,18,3,7,74,1,27,17
8479407,4on5,2020,0.06,0.06,0,1,1,1,0,2,1,0,0,1,1,0,0
8479407,5on4,2020,2.05,1.93,3,2,14,5,7,26,7,2,0,12,0,2,0
8479407,all,2019,10.06,9.58,14,2,101,35,19,155,32,16,5,85,3,29,18
8479407,5on5,2019,8.29,7.82,10,2,85,28,19,132,26,14,1,71,2,27,16
8479407,4on5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479407,5on4,2019,1.29,1.28,4,0,14,5,0,19,5,1,4,13,1,2,1
8479407,all,2018,6.96,6.57,13,12,92,29,20,141,34,9,12,83,4,36,17
8479407,5on5,2018,5.96,5.61,12,6,79,21,14,114,24,6,12,73,3,36,15
8479407,4on5,2018,0.03,0.03,0,0,0,1,0,1,0,0,0,0,0,0,0
8479407,5on4,2018,0.74,0.73,1,5,10,5,3,18,8,2,0,8,1,0,1
8479407,all,2017,9.05,8.73,12,10,100,39,36,175,35,13,5,87,7,44,25
8479407,5on5,2017,6.1,5.88,7,5,68,27,31,126,19,7,4,61,3,38,20
8479407,4on5,2017,0.61,0.61,1,0,5,4,0,9,2,1,0,4,1,4,4
8479407,5on4,2017,1.93,1.83,4,4,22,7,5,34,12,4,1,18,1,1,1
8479404,all,2021,5.02,4.75,0,3,41,16,28,85,7,4,3,37,82,26,22
8479404,5on5,2021,3.77,3.66,0,2,38,14,27,79,6,4,3,34,79,26,22
8479404,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479404,5on4,2021,1.25,1.09,0,1,3,2,1,6,1,0,0,3,3,0,0
8479404,all,2019,0.23,0.24,0,0,3,1,0,4,0,0,0,3,13,1,3
8479404,5on5,2019,0.23,0.24,0,0,3,1,0,4,0,0,0,3,13,1,3
8479404,4on5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479404,5on4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479404,all,2018,5.17,5.04,1,9,54,18,18,90,18,8,2,46,164,11,21
8479404,5on5,2018,3.25,3.16,1,5,45,9,14,68,11,5,1,40,153,11,21
8479404,4on5,2018,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
8479404,5on4,2018,1.78,1.75,0,4,7,8,4,19,7,3,1,4,7,0,0
8479404,all,2017,0.51,0.52,0,0,6,2,2,10,1,1,1,5,15,1,2
8479404,5on5,2017,0.5,0.51,0,0,4,2,2,8,1,1,1,3,15,1,2
8479404,4on5,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479404,5on4,2017,0.01,0.01,0,0,2,0,0,2,0,0,0,2,0,0,0
8479402,all,2021,4.68,4.6,6,12,90,44,75,209,25,7,8,83,0,41,21
8479402,5on5,2021,3.72,3.66,4,9,76,40,70,186,18,5,8,71,0,37,17
8479402,4on5,2021,0.31,0.3,1,0,4,0,0,4,1,0,0,4,0,3,3
8479402,5on4,2021,0.24,0.23,1,3,6,4,3,13,4,0,0,6,0,1,0
8479402,all,2020,2.79,2.77,6,5,55,26,35,116,12,1,5,54,0,17,11
8479402,5on5,2020,1.87,1.85,3,4,48,22,29,99,7,0,4,48,0,16,11
8479402,4on5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8479402,5on4,2020,0.74,0.74,3,1,7,2,5,14,5,1,0,6,0,0,0
8479402,all,2018,0.01,0.01,0,0,1,0,1,2,0,0,0,1,0,1,1
8479402,5on5,2018,0.01,0.01,0,0,1,0,1,2,0,0,0,1,0,1,1
8479402,4on5,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479402,5on4,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479400,all,2021,35.25,33.77,21,11,233,96,64,393,60,28,18,205,532,112,22
8479400,5on5,2021,20.25,19.76,14,10,160,69,49,278,33,9,15,151,466,97,18
8479400,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8479400,5on4,2021,9.64,8.83,2,1,54,17,8,79,17,14,3,40,42,10,3
8479400,all,2020,6.14,6.01,5,7,76,22,33,131,21,9,5,67,166,59,18
8479400,5on5,2020,5.13,5.08,3,3,58,18,26,102,12,6,5,52,157,56,18
8479400,4on5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479400,5on4,2020,0.8,0.73,1,4,16,4,7,27,6,1,0,15,7,2,0
8479400,all,2019,16.01,15.29,18,13,159,61,54,274,49,18,13,141,359,85,27
8479400,5on5,2019,11.58,11.21,10,8,116,43,42,201,33,15,10,101,328,79,27
8479400,4on5,2019,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
8479400,5on4,2019,2.8,2.45,4,5,36,13,11,60,10,1,3,35,12,1,0
8479400,all,2018,19.83,18.71,19,15,174,74,61,309,61,27,12,147,455,115,45
8479400,5on5,2018,15.92,15.47,14,10,148,60,51,259,44,20,11,128,399,111,43
8479400,4on5,2018,0.06,0.06,0,0,1,0,0,1,0,0,0,1,4,0,0
8479400,5on4,2018,1.4,1.13,2,5,17,12,7,36,8,1,1,16,32,2,0
8479400,all,2017,19.7,19.25,12,16,165,57,52,274,48,20,12,145,461,127,38
8479400,5on5,2017,13.79,13.62,7,10,133,40,43,216,29,12,8,121,393,121,36
8479400,4on5,2017,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
8479400,5on4,2017,4.1,3.88,3,4,22,10,7,39,13,6,4,16,47,3,0
8479398,all,2021,3.14,3.17,12,11,79,37,72,188,28,5,5,74,0,65,21
8479398,5on5,2021,2.36,2.4,7,9,70,34,65,169,20,4,3,66,0,59,16
8479398,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
8479398,5on4,2021,0.13,0.12,5,2,5,3,5,13,7,0,1,5,0,0,2
8479398,all,2020,2.94,2.91,16,11,79,34,73,186,32,5,5,74,0,31,14
8479398,5on5,2020,2.38,2.37,9,8,66,29,65,160,21,4,3,62,0,26,12
8479398,4on5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
8479398,5on4,2020,0.41,0.4,6,3,9,5,7,21,9,0,2,9,0,0,2
8479398,all,2019,4.27,4.2,14,16,96,47,104,247,34,4,10,92,0,46,38
8479398,5on5,2019,2.6,2.58,8,7,77,33,83,193,18,3,8,74,0,45,28
8479398,4on5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8479398,5on4,2019,0.59,0.57,5,7,11,10,18,39,13,1,1,10,0,0,7
8479398,all,2018,4.06,3.94,13,10,116,37,126,279,27,4,11,112,1,65,25
8479398,5on5,2018,3.34,3.23,7,6,100,28,99,227,17,4,7,96,1,63,24
8479398,4on5,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479398,5on4,2018,0.51,0.5,5,4,12,8,21,41,9,0,4,12,0,1,1
8479398,all,2017,3.39,3.32,9,9,82,36,51,169,22,4,7,78,0,46,13
8479398,5on5,2017,1.67,1.63,2,4,55,29,39,123,9,3,2,52,0,44,11
8479398,4on5,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479398,5on4,2017,1.5,1.47,5,4,24,6,11,41,10,1,5,23,0,1,2
8479395,all,2021,0.5,0.5,0,3,11,9,13,33,3,0,0,11,0,5,1
8479395,5on5,2021,0.5,0.5,0,3,11,9,11,31,3,0,0,11,0,5,1
8479395,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479395,5on4,2021,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
8479395,all,2020,0.4,0.4,2,0,10,5,7,22,3,1,1,9,0,5,3
8479395,5on5,2020,0.38,0.38,2,0,9,5,7,21,3,1,1,8,0,5,1
8479395,4on5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479395,5on4,2020,0.03,0.03,0,0,1,0,0,1,0,0,0,1,0,0,1
8479395,all,2019,1.96,1.9,2,4,51,25,25,101,8,2,5,49,0,15,4
8479395,5on5,2019,1.28,1.23,0,1,37,23,17,77,1,0,5,37,0,15,3
8479395,4on5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479395,5on4,2019,0.29,0.28,1,2,7,2,6,15,3,0,0,7,0,0,0
8479395,all,2018,6.28,6.1,4,4,71,39,42,152,15,7,2,64,1,18,7
8479395,5on5,2018,2.73,2.67,3,0,48,30,26,104,6,3,2,45,1,15,4
8479395,4on5,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8479395,5on4,2018,2.85,2.74,1,4,17,4,10,31,8,3,0,14,0,2,2
8479393,all,2021,14.36,14.2,7,8,156,54,53,263,23,8,11,148,12,118,28
8479393,5on5,2021,11.76,11.63,5,5,137,51,48,236,18,8,9,129,10,115,26
8479393,4on5,2021,0.22,0.22,0,0,2,1,0,3,0,0,0,2,0,0,2
8479393,5on4,2021,1.77,1.77,2,1,15,0,2,17,3,0,1,15,1,3,0
8479393,all,2020,4.13,4.01,0,1,60,19,19,98,6,5,1,55,20,47,11
8479393,5on5,2020,3.85,3.73,0,1,57,17,19,93,6,5,1,52,19,47,10
8479393,4on5,2020,0.08,0.08,0,0,0,1,0,1,0,0,0,0,0,0,1
8479393,5on4,2020,0.07,0.07,0,0,2,0,0,2,0,0,0,2,0,0,0
8479393,all,2019,3.2,3.07,1,1,33,14,17,64,5,3,1,30,6,50,6
8479393,5on5,2019,3.07,2.94,0,0,31,14,15,60,2,2,1,29,6,49,6
8479393,4on5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479393,5on4,2019,0.01,0.01,1,0,1,0,0,1,1,0,0,1,0,1,0
8479390,all,2021,14,13.53,9,2,104,38,21,163,22,11,11,93,6,103,23
8479390,5on5,2021,11.07,10.73,8,2,86,29,17,132,17,7,9,79,1,98,22
8479390,4on5,2021,0.41,0.41,0,0,2,1,0,3,1,1,0,1,1,2,1
8479390,5on4,2021,1.78,1.65,1,0,13,6,4,23,4,3,2,10,4,2,0
8479388,all,2021,1.93,1.89,7,3,49,24,44,117,12,2,1,47,0,122,11
8479388,5on5,2021,1.7,1.67,6,2,46,23,43,112,10,2,0,44,0,119,7
8479388,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
8479388,5on4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479388,all,2020,0.96,0.95,0,0,29,7,19,55,1,1,3,28,0,50,4
8479388,5on5,2020,0.86,0.85,0,0,27,7,19,53,1,1,3,26,0,46,3
8479388,4on5,2020,0.01,0.01,0,0,1,0,0,1,0,0,0,1,0,4,1
8479388,5on4,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479388,all,2019,1.85,1.76,2,3,39,22,21,82,5,0,2,39,0,59,13
8479388,5on5,2019,1.83,1.74,2,2,38,22,21,81,4,0,2,38,0,54,12
8479388,4on5,2019,0.01,0.01,0,0,1,0,0,1,0,0,0,1,0,2,0
8479388,5on4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479388,all,2018,0.01,0.01,0,0,1,0,1,2,0,0,0,1,0,5,0
8479388,5on5,2018,0.01,0.01,0,0,1,0,1,2,0,0,0,1,0,5,0
8479388,4on5,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479388,5on4,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479387,all,2020,0.05,0.06,0,0,2,1,2,5,0,0,0,2,0,4,0
8479387,5on5,2020,0.05,0.06,0,0,2,1,1,4,0,0,0,2,0,4,0
8479387,4on5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479387,5on4,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479385,all,2021,17.13,16.98,32,16,188,54,81,323,75,27,12,161,6,6,36
8479385,5on5,2021,13.58,13.63,22,6,149,39,58,246,50,22,8,127,5,5,33
8479385,4on5,2021,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8479385,5on4,2021,2.31,2.17,7,6,28,11,18,57,18,5,4,23,0,0,0
8479385,all,2020,10.86,10.88,16,5,98,41,32,171,35,14,7,84,6,7,32
8479385,5on5,2020,9.44,9.51,13,2,87,32,28,147,29,14,7,73,3,7,30
8479385,4on5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479385,5on4,2020,1.08,1.03,1,2,7,6,3,16,3,0,0,7,1,0,0
8479385,all,2019,3.05,3.05,3,1,39,11,15,65,9,5,1,34,2,8,13
8479385,5on5,2019,3.03,3.03,3,0,38,10,15,63,8,5,1,33,2,8,13
8479385,4on5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479385,5on4,2019,0.02,0.02,0,1,1,1,0,2,1,0,0,1,0,0,0
8479385,all,2018,1.07,1.01,2,0,16,4,4,24,3,1,0,15,2,2,3
8479385,5on5,2018,1.07,1.01,2,0,16,4,4,24,3,1,0,15,2,2,3
8479385,4on5,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479385,5on4,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479383,all,2021,6.16,6.01,2,2,58,22,20,100,7,3,2,55,7,138,16
8479383,5on5,2021,5.81,5.66,2,2,55,21,19,95,7,3,2,52,7,135,15
8479383,4on5,2021,0.35,0.35,0,0,3,1,1,5,0,0,0,3,0,3,1
8479383,5on4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479382,all,2021,1.5,1.39,0,0,10,5,2,17,0,0,0,10,57,17,0
8479382,5on5,2021,1.5,1.39,0,0,10,5,2,17,0,0,0,10,54,16,0
8479382,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8479382,5on4,2021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8479382,all,2020,0.95,0.96,1,0,15,5,7,27,1,0,0,15,56,31,5
8479382,5on5,2020,0.93,0.95,1,0,15,4,7,26,1,0,0,15,53,29,5
8479382,4on5,2020,0.02,0.02,0,0,0,1,0,1,0,0,0,0,2,2,0
8479382,5on4,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479382,all,2019,1.13,1.09,0,1,17,3,1,21,2,1,3,16,36,29,0
8479382,5on5,2019,1.13,1.09,0,1,17,3,1,21,2,1,3,16,35,29,0
8479382,4on5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479382,5on4,2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8479381,all,2020,1.99,1.99,1,0,33,5,11,49,1,0,3,33,1,41,5
8479381,5on5,2020,1.99,1.99,1,0,33,5,10,48,1,0,3,33,1,41,5
8479381,4on5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479381,5on4,2020,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8479381,all,2019,1.29,1.31,0,1,13,8,2,23,2,1,0,12,1,17,1
8479381,5on5,2019,1.29,1.31,0,1,13,8,2,23,2,1,0,12,1,17,1
8479381,4on5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479381,5on4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479379,all,2021,4.18,3.73,3,1,50,14,19,83,8,4,2,46,2,86,7
8479379,5on5,2021,4.18,3.73,3,1,50,14,19,83,8,4,2,46,2,86,7
8479379,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479379,5on4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479379,all,2020,1.19,1.19,2,1,20,2,5,27,4,1,2,19,0,28,1
8479379,5on5,2020,1.18,1.18,2,1,19,2,5,26,4,1,2,18,0,28,1
8479379,4on5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479379,5on4,2020,0.02,0.02,0,0,1,0,0,1,0,0,0,1,0,0,0
8479379,all,2019,2.96,2.72,1,0,22,2,4,28,3,2,4,20,0,42,2
8479379,5on5,2019,2.48,2.26,1,0,17,2,2,21,3,2,2,15,0,42,2
8479379,4on5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479379,5on4,2019,0.38,0.36,0,0,4,0,1,5,0,0,2,4,0,0,0
8479378,all,2021,2.98,2.87,5,7,80,48,52,180,13,1,4,79,0,131,13
8479378,5on5,2021,2.61,2.55,5,6,73,48,51,172,12,1,4,72,0,109,11
8479378,4on5,2021,0.07,0.04,0,1,3,0,1,4,1,0,0,3,0,22,2
8479378,5on4,2021,0.05,0.05,0,0,2,0,0,2,0,0,0,2,0,0,0
8479378,all,2020,1.98,1.93,0,3,63,33,35,131,4,1,3,62,0,49,7
8479378,5on5,2020,1.96,1.91,0,3,63,32,35,130,4,1,3,62,0,48,7
8479378,4on5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8479378,5on4,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479376,all,2021,1.59,1.6,6,1,27,15,13,55,7,0,0,27,0,13,7
8479376,5on5,2021,1.55,1.58,6,0,26,14,12,52,6,0,0,26,0,12,5
8479376,4on5,2021,0.01,0.01,0,0,1,0,1,2,0,0,0,1,0,1,2
8479376,5on4,2021,0.03,0.01,0,1,0,1,0,1,1,0,0,0,0,0,0
8479376,all,2020,0.81,0.8,1,3,20,8,14,42,5,1,1,19,0,19,7
8479376,5on5,2020,0.8,0.8,1,3,19,8,13,40,5,1,1,18,0,18,6
8479376,4on5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8479376,5on4,2020,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0
8479376,all,2019,3.18,3.11,5,2,57,21,44,122,11,4,5,53,0,20,8
8479376,5on5,2019,3.18,3.11,5,1,57,21,42,120,10,4,5,53,0,17,7
8479376,4on5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479376,5on4,2019,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
8479376,all,2018,4.77,4.38,4,7,65,30,69,164,11,0,9,65,0,21,10
8479376,5on5,2018,3.9,3.51,4,5,61,25,65,151,9,0,9,61,0,20,9
8479376,4on5,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8479376,5on4,2018,0,0,0,0,1,0,3,4,0,0,0,1,0,0,0
8479376,all,2017,2.63,2.5,5,2,43,19,35,97,7,0,6,43,0,1,6
8479376,5on5,2017,1.37,1.33,2,1,33,16,34,83,3,0,5,33,0,1,5
8479376,4on5,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479376,5on4,2017,0.65,0.63,3,1,8,3,1,12,4,0,1,8,0,0,0
8479373,all,2021,13.77,13.39,7,3,105,32,41,178,22,12,9,93,0,16,21
8479373,5on5,2021,10.46,10.25,4,1,78,25,32,135,13,8,6,70,0,15,20
8479373,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479373,5on4,2021,2.65,2.48,3,1,25,6,8,39,7,3,3,22,0,1,1
8479372,all,2021,1.5,1.47,2,2,36,16,30,82,7,3,2,33,0,63,5
8479372,5on5,2021,1.5,1.47,2,2,36,16,27,79,7,3,2,33,0,61,5
8479372,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
8479372,5on4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479372,all,2020,0.38,0.38,2,1,14,7,14,35,4,1,0,13,0,10,2
8479372,5on5,2020,0.38,0.38,2,1,14,7,14,35,4,1,0,13,0,10,2
8479372,4on5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479372,5on4,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479372,all,2019,0.51,0.51,1,2,15,8,9,32,4,1,0,14,0,5,2
8479372,5on5,2019,0.43,0.43,1,2,14,7,8,29,4,1,0,13,0,4,2
8479372,4on5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479372,5on4,2019,0.08,0.08,0,0,1,1,1,3,0,0,0,1,0,0,0
8479372,all,2018,0.77,0.76,2,2,21,7,17,45,5,1,1,20,0,13,9
8479372,5on5,2018,0.58,0.57,0,1,17,7,16,40,2,1,1,16,0,10,7
8479372,4on5,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
8479372,5on4,2018,0.06,0.06,2,1,2,0,0,2,3,0,0,2,0,0,0
8479371,all,2021,3.52,3.27,11,10,88,43,58,189,24,3,7,85,0,69,22
8479371,5on5,2021,2.88,2.65,11,10,83,42,56,181,23,2,7,81,0,62,21
8479371,4on5,2021,0.01,0.01,0,0,1,0,0,1,0,0,0,1,0,2,0
8479371,5on4,2021,0.49,0.48,0,0,1,0,0,1,0,0,0,1,0,0,0
8479371,all,2020,1.41,1.37,5,5,58,15,25,98,12,2,1,56,0,32,8
8479371,5on5,2020,1.18,1.15,4,4,54,13,24,91,9,1,1,53,0,27,7
8479371,4on5,2020,0.03,0.03,0,0,1,0,1,2,0,0,0,1,0,5,1
8479371,5on4,2020,0.21,0.19,0,1,3,2,0,5,2,1,0,2,0,0,0
8479371,all,2019,3.29,3.19,3,4,92,39,60,191,12,5,4,87,0,54,23
8479371,5on5,2019,2.28,2.17,3,4,87,37,59,183,10,3,4,84,0,53,19
8479371,4on5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8479371,5on4,2019,0.07,0.07,0,0,2,1,1,4,1,1,0,1,0,0,0
8479371,all,2018,0.07,0.06,0,0,5,0,2,7,1,1,0,4,0,3,2
8479371,5on5,2018,0.07,0.06,0,0,5,0,2,7,1,1,0,4,0,3,2
8479371,4on5,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479371,5on4,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
